Frequency_Hz,Supply3V3_10Capture_ASD_nV_per_sqrtHz,Supply6V6_10Capture_ASD_nV_per_sqrtHz
9.55555555555555,43.2238017308747,27.7487472411749
9.61111111111111,34.4382247026909,21.0743168631215
9.66666666666666,40.8185166142157,17.3291476819751
9.72222222222222,37.7857672089709,20.5042952651593
9.77777777777778,26.2992585701158,19.0382254669548
9.83333333333333,29.3897429991306,19.9264980575387
9.88888888888889,37.2148341325743,19.7133703499879
9.94444444444444,44.4841402849421,20.6328560536213
10,57.2133884388171,23.3007796959852
10.0555555555556,41.2897825768507,16.574232644822
10.1111111111111,39.6645576526717,14.7744142475692
10.1666666666667,40.0848826765698,16.4910668683461
10.2222222222222,29.978655245894,15.9657196113165
10.2777777777778,22.4416318258735,19.1719814613795
10.3333333333333,26.9792441249505,18.6937634003031
10.3888888888889,22.8667722449488,13.9324932301456
10.4444444444444,24.7824582926629,17.0929693577567
10.5,29.5514316075281,18.9041355534003
10.5555555555556,28.1260739642058,15.3815977208461
10.6111111111111,33.6000097969626,14.8402139943048
10.6666666666667,42.8399971695906,17.7822377496858
10.7222222222222,33.7155395037275,18.4639535009217
10.7777777777778,36.6626405835993,14.6688507481669
10.8333333333333,35.033967109359,13.8726659646564
10.8888888888889,30.0060621717286,13.3106724779229
10.9444444444444,32.1006878206063,14.512724542716
11,50.513984695832,18.6379078200368
11.0555555555556,33.50276936408,16.19632719435
11.1111111111111,23.5161756934654,13.1798131475537
11.1666666666667,26.8774084220303,17.7001650949276
11.2222222222222,26.6667462881594,19.3413408133056
11.2777777777778,26.9875581003264,17.4787230868092
11.3333333333333,28.4163695353975,18.8254924359795
11.3888888888889,22.3629039059348,18.5261631431444
11.4444444444444,20.1224388336912,13.7262210379821
11.5,24.0859973907372,12.8383415512469
11.5555555555556,24.4953224541785,16.1265515537975
11.6111111111111,26.9743340221952,17.7408687178003
11.6666666666667,31.7343180374817,21.7427809578452
11.7222222222222,34.3057870984636,23.9626619977156
11.7777777777778,32.2621664889733,21.5103869916509
11.8333333333333,29.6514908629803,15.4435620585608
11.8888888888889,31.553284037204,17.3318868575272
